alert_date,location,category,item_name,current_stock,alert_type,days_until_stockout,resolved,priority
2025-11-09,Public Distribution System - Zone B,medicines,Paracetamol 500mg,250,LOW,31.25,False,MEDIUM
2025-11-10,Public Distribution System - Zone B,medicines,Paracetamol 500mg,240,LOW,24.0,False,MEDIUM
2025-11-11,Public Distribution System - Zone B,medicines,Paracetamol 500mg,206,LOW,6.06,False,MEDIUM
2025-11-12,Public Distribution System - Zone B,medicines,Paracetamol 500mg,196,LOW,19.6,False,MEDIUM
2025-12-31,Public Distribution System - Zone B,medicines,Paracetamol 500mg,279,LOW,18.6,False,MEDIUM
2026-01-01,Public Distribution System - Zone B,medicines,Paracetamol 500mg,274,LOW,54.8,False,MEDIUM
2026-01-02,Public Distribution System - Zone B,medicines,Paracetamol 500mg,258,LOW,16.12,False,MEDIUM
2026-01-03,Public Distribution System - Zone B,medicines,Paracetamol 500mg,235,LOW,10.22,False,MEDIUM
2025-11-07,Public Distribution System - Zone B,medicines,Amoxicillin 250mg,329,LOW,54.83,False,MEDIUM
2025-11-08,Public Distribution System - Zone B,medicines,Amoxicillin 250mg,300,LOW,10.34,False,MEDIUM
2025-11-09,Public Distribution System - Zone B,medicines,Amoxicillin 250mg,290,LOW,29.0,False,MEDIUM
2025-11-10,Public Distribution System - Zone B,medicines,Amoxicillin 250mg,275,LOW,18.33,False,MEDIUM
2025-11-11,Public Distribution System - Zone B,medicines,Amoxicillin 250mg,267,LOW,33.38,False,MEDIUM
2025-11-12,Public Distribution System - Zone B,medicines,Amoxicillin 250mg,247,LOW,12.35,False,MEDIUM
2025-11-13,Public Distribution System - Zone B,medicines,Amoxicillin 250mg,231,LOW,14.44,False,MEDIUM
2025-11-10,Public Distribution System - Zone B,medicines,Ibuprofen 400mg,332,LOW,12.3,False,MEDIUM
2025-11-11,Public Distribution System - Zone B,medicines,Ibuprofen 400mg,318,LOW,22.71,False,MEDIUM
2025-11-12,Public Distribution System - Zone B,medicines,Ibuprofen 400mg,290,LOW,10.36,False,MEDIUM
2025-11-13,Public Distribution System - Zone B,medicines,Ibuprofen 400mg,261,LOW,9.0,False,MEDIUM
2025-10-24,Public Distribution System - Zone B,medicines,Aspirin 100mg,216,LOW,9.0,False,MEDIUM
2025-10-25,Public Distribution System - Zone B,medicines,Aspirin 100mg,185,LOW,5.97,False,MEDIUM
2025-10-26,Public Distribution System - Zone B,medicines,Aspirin 100mg,170,LOW,11.33,False,MEDIUM
2025-10-27,Public Distribution System - Zone B,medicines,Aspirin 100mg,163,LOW,23.29,False,MEDIUM
2025-12-12,Public Distribution System - Zone B,medicines,Aspirin 100mg,220,LOW,11.0,False,MEDIUM
2025-12-13,Public Distribution System - Zone B,medicines,Aspirin 100mg,195,LOW,7.8,False,MEDIUM
2025-12-14,Public Distribution System - Zone B,medicines,Aspirin 100mg,173,LOW,7.86,False,MEDIUM
2025-12-15,Public Distribution System - Zone B,medicines,Aspirin 100mg,156,LOW,9.18,False,MEDIUM
2025-10-30,Public Distribution System - Zone B,medicines,Metformin 500mg,235,LOW,29.38,False,MEDIUM
2025-10-31,Public Distribution System - Zone B,medicines,Metformin 500mg,220,LOW,14.67,False,MEDIUM
2025-11-01,Public Distribution System - Zone B,medicines,Metformin 500mg,207,LOW,15.92,False,MEDIUM
2025-11-02,Public Distribution System - Zone B,medicines,Metformin 500mg,199,LOW,24.88,False,MEDIUM
2025-11-03,Public Distribution System - Zone B,medicines,Metformin 500mg,179,LOW,8.95,False,MEDIUM
2025-11-04,Public Distribution System - Zone B,medicines,Metformin 500mg,172,LOW,24.57,False,MEDIUM
2025-12-19,Public Distribution System - Zone B,medicines,Metformin 500mg,231,LOW,11.55,False,MEDIUM
2025-12-20,Public Distribution System - Zone B,medicines,Metformin 500mg,204,LOW,7.56,False,MEDIUM
2025-12-21,Public Distribution System - Zone B,medicines,Metformin 500mg,182,LOW,8.27,False,MEDIUM
2025-12-22,Public Distribution System - Zone B,medicines,Metformin 500mg,177,LOW,35.4,False,MEDIUM
2025-12-23,Public Distribution System - Zone B,medicines,Metformin 500mg,162,LOW,10.8,False,MEDIUM
2025-10-24,Public Distribution System - Zone B,medicines,Omeprazole 20mg,164,LOW,6.07,False,MEDIUM
2025-10-25,Public Distribution System - Zone B,medicines,Omeprazole 20mg,140,LOW,5.83,False,MEDIUM
2025-12-03,Public Distribution System - Zone B,medicines,Omeprazole 20mg,177,LOW,25.29,False,MEDIUM
2025-12-04,Public Distribution System - Zone B,medicines,Omeprazole 20mg,158,LOW,8.32,False,MEDIUM
2025-12-05,Public Distribution System - Zone B,medicines,Omeprazole 20mg,124,LOW,3.65,False,MEDIUM
2025-10-15,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,75,LOW,7.5,False,MEDIUM
2025-10-16,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,60,LOW,4.0,False,MEDIUM
2025-11-01,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,79,LOW,9.88,False,MEDIUM
2025-11-02,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,57,LOW,2.59,False,MEDIUM
2025-11-21,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,77,LOW,5.92,False,MEDIUM
2025-11-22,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,67,LOW,6.7,False,MEDIUM
2025-12-10,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,80,LOW,10.0,False,MEDIUM
2025-12-11,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,58,LOW,2.64,False,MEDIUM
2025-12-28,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,83,LOW,2.86,False,MEDIUM
2025-12-29,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,77,LOW,12.83,False,MEDIUM
2025-12-30,Public Distribution System - Zone B,medicines,Ciprofloxacin 500mg,67,LOW,6.7,False,MEDIUM
2025-10-17,Public Distribution System - Zone B,medicines,Azithromycin 500mg,106,LOW,3.66,False,MEDIUM
2025-11-12,Public Distribution System - Zone B,medicines,Azithromycin 500mg,118,LOW,6.94,False,MEDIUM
2025-11-13,Public Distribution System - Zone B,medicines,Azithromycin 500mg,86,LOW,2.69,False,MEDIUM
2025-12-03,Public Distribution System - Zone B,medicines,Azithromycin 500mg,126,LOW,7.41,False,MEDIUM
2025-12-04,Public Distribution System - Zone B,medicines,Azithromycin 500mg,98,LOW,3.5,False,MEDIUM
2026-01-01,Public Distribution System - Zone B,medicines,Azithromycin 500mg,116,LOW,7.73,False,MEDIUM
2026-01-02,Public Distribution System - Zone B,medicines,Azithromycin 500mg,111,LOW,22.2,False,MEDIUM
2026-01-03,Public Distribution System - Zone B,medicines,Azithromycin 500mg,104,LOW,14.86,False,MEDIUM
2025-10-30,Public Distribution System - Zone B,medicines,Insulin 100U/ml,260,LOW,43.33,False,MEDIUM
2025-10-31,Public Distribution System - Zone B,medicines,Insulin 100U/ml,249,LOW,22.64,False,MEDIUM
2025-11-01,Public Distribution System - Zone B,medicines,Insulin 100U/ml,217,LOW,6.78,False,MEDIUM
2025-11-02,Public Distribution System - Zone B,medicines,Insulin 100U/ml,212,LOW,42.4,False,MEDIUM
2025-11-03,Public Distribution System - Zone B,medicines,Insulin 100U/ml,204,LOW,25.5,False,MEDIUM
2025-11-04,Public Distribution System - Zone B,medicines,Insulin 100U/ml,200,LOW,50.0,False,MEDIUM
2025-11-05,Public Distribution System - Zone B,medicines,Insulin 100U/ml,190,LOW,19.0,False,MEDIUM
2025-12-26,Public Distribution System - Zone B,medicines,Insulin 100U/ml,250,LOW,15.62,False,MEDIUM
2025-12-27,Public Distribution System - Zone B,medicines,Insulin 100U/ml,229,LOW,10.9,False,MEDIUM
2025-12-28,Public Distribution System - Zone B,medicines,Insulin 100U/ml,216,LOW,16.62,False,MEDIUM
2025-12-29,Public Distribution System - Zone B,medicines,Insulin 100U/ml,192,LOW,8.0,False,MEDIUM
2025-10-20,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,148,LOW,4.62,False,MEDIUM
2025-10-21,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,142,LOW,23.67,False,MEDIUM
2025-10-22,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,113,LOW,3.9,False,MEDIUM
2025-11-25,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,129,LOW,3.91,False,MEDIUM
2025-11-26,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,109,LOW,5.45,False,MEDIUM
2025-12-20,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,145,LOW,6.59,False,MEDIUM
2025-12-21,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,137,LOW,17.12,False,MEDIUM
2025-12-22,Public Distribution System - Zone B,medicines,Salbutamol Inhaler,117,LOW,5.85,False,MEDIUM
2025-10-14,Public Distribution System - Zone B,food,Rice (kg),48,LOW,5.33,False,MEDIUM
2025-10-26,Public Distribution System - Zone B,food,Rice (kg),48,LOW,1.45,False,MEDIUM
2025-11-03,Public Distribution System - Zone B,food,Rice (kg),37,LOW,1.23,False,MEDIUM
2025-11-09,Public Distribution System - Zone B,food,Rice (kg),45,LOW,0.98,False,MEDIUM
2025-11-14,Public Distribution System - Zone B,food,Rice (kg),43,LOW,0.9,False,MEDIUM
2025-11-22,Public Distribution System - Zone B,food,Rice (kg),41,LOW,1.64,False,MEDIUM
2025-11-28,Public Distribution System - Zone B,food,Rice (kg),34,LOW,2.0,False,MEDIUM
2025-12-08,Public Distribution System - Zone B,food,Rice (kg),46,LOW,1.05,False,MEDIUM
2025-12-14,Public Distribution System - Zone B,food,Rice (kg),43,LOW,3.31,False,MEDIUM
2025-12-20,Public Distribution System - Zone B,food,Rice (kg),39,LOW,1.34,False,MEDIUM
2025-12-31,Public Distribution System - Zone B,food,Rice (kg),40,LOW,2.35,False,MEDIUM
2025-10-17,Public Distribution System - Zone B,food,Wheat Flour (kg),222,LOW,4.83,False,MEDIUM
2025-10-18,Public Distribution System - Zone B,food,Wheat Flour (kg),212,LOW,21.2,False,MEDIUM
2025-10-19,Public Distribution System - Zone B,food,Wheat Flour (kg),182,LOW,6.07,False,MEDIUM
2025-11-12,Public Distribution System - Zone B,food,Wheat Flour (kg),229,LOW,10.41,False,MEDIUM
2025-11-13,Public Distribution System - Zone B,food,Wheat Flour (kg),195,LOW,5.74,False,MEDIUM
2025-12-06,Public Distribution System - Zone B,food,Wheat Flour (kg),238,LOW,7.68,False,MEDIUM
2025-12-07,Public Distribution System - Zone B,food,Wheat Flour (kg),198,LOW,4.95,False,MEDIUM
2026-01-01,Public Distribution System - Zone B,food,Wheat Flour (kg),203,LOW,4.83,False,MEDIUM
2026-01-02,Public Distribution System - Zone B,food,Wheat Flour (kg),188,LOW,12.53,False,MEDIUM
2025-10-08,Public Distribution System - Zone B,food,Lentils (kg),30,LOW,0.88,False,MEDIUM
2025-10-14,Public Distribution System - Zone B,food,Lentils (kg),30,LOW,1.25,False,MEDIUM
2025-10-20,Public Distribution System - Zone B,food,Lentils (kg),30,LOW,1.67,False,MEDIUM
2025-10-26,Public Distribution System - Zone B,food,Lentils (kg),34,LOW,0.68,False,MEDIUM
2025-11-01,Public Distribution System - Zone B,food,Lentils (kg),35,LOW,0.65,False,MEDIUM
2025-11-05,Public Distribution System - Zone B,food,Lentils (kg),40,LOW,1.0,False,MEDIUM
2025-12-04,Public Distribution System - Zone B,food,Lentils (kg),34,LOW,1.06,False,MEDIUM
2025-12-14,Public Distribution System - Zone B,food,Lentils (kg),36,LOW,0.58,False,MEDIUM
2025-12-30,Public Distribution System - Zone B,food,Lentils (kg),35,LOW,1.21,False,MEDIUM
2025-10-08,Public Distribution System - Zone B,food,Cooking Oil (L),42,LOW,1.27,False,MEDIUM
2025-10-16,Public Distribution System - Zone B,food,Cooking Oil (L),36,LOW,1.06,False,MEDIUM
2025-10-29,Public Distribution System - Zone B,food,Cooking Oil (L),41,LOW,1.64,False,MEDIUM
2025-11-11,Public Distribution System - Zone B,food,Cooking Oil (L),32,LOW,0.64,False,MEDIUM
2025-11-22,Public Distribution System - Zone B,food,Cooking Oil (L),44,LOW,1.42,False,MEDIUM
2025-11-28,Public Distribution System - Zone B,food,Cooking Oil (L),46,LOW,1.59,False,MEDIUM
2025-11-29,Public Distribution System - Zone B,food,Cooking Oil (L),34,LOW,2.83,False,MEDIUM
2025-12-11,Public Distribution System - Zone B,food,Cooking Oil (L),33,LOW,0.62,False,MEDIUM
2025-12-17,Public Distribution System - Zone B,food,Cooking Oil (L),39,LOW,1.34,False,MEDIUM
2025-12-23,Public Distribution System - Zone B,food,Cooking Oil (L),40,LOW,1.11,False,MEDIUM
2025-12-28,Public Distribution System - Zone B,food,Cooking Oil (L),35,LOW,1.0,False,MEDIUM
2025-10-13,Public Distribution System - Zone B,food,Sugar (kg),112,LOW,3.03,False,MEDIUM
2025-10-14,Public Distribution System - Zone B,food,Sugar (kg),98,LOW,7.0,False,MEDIUM
2025-10-15,Public Distribution System - Zone B,food,Sugar (kg),91,LOW,13.0,False,MEDIUM
2025-10-30,Public Distribution System - Zone B,food,Sugar (kg),130,LOW,2.41,False,MEDIUM
2025-10-31,Public Distribution System - Zone B,food,Sugar (kg),118,LOW,9.83,False,MEDIUM
2025-11-17,Public Distribution System - Zone B,food,Sugar (kg),106,LOW,2.21,False,MEDIUM
2025-11-29,Public Distribution System - Zone B,food,Sugar (kg),131,LOW,3.64,False,MEDIUM
2025-12-15,Public Distribution System - Zone B,food,Sugar (kg),124,LOW,3.02,False,MEDIUM
2025-12-30,Public Distribution System - Zone B,food,Sugar (kg),133,LOW,10.23,False,MEDIUM
2025-12-31,Public Distribution System - Zone B,food,Sugar (kg),115,LOW,6.39,False,MEDIUM
2026-01-01,Public Distribution System - Zone B,food,Sugar (kg),91,LOW,3.79,False,MEDIUM
2025-10-26,Public Distribution System - Zone B,food,Salt (kg),133,LOW,2.71,False,MEDIUM
2025-10-27,Public Distribution System - Zone B,food,Salt (kg),122,LOW,11.09,False,MEDIUM
2025-11-09,Public Distribution System - Zone B,food,Salt (kg),116,LOW,4.64,False,MEDIUM
2025-11-10,Public Distribution System - Zone B,food,Salt (kg),101,LOW,6.73,False,MEDIUM
2025-11-24,Public Distribution System - Zone B,food,Salt (kg),129,LOW,4.61,False,MEDIUM
2025-11-25,Public Distribution System - Zone B,food,Salt (kg),115,LOW,8.21,False,MEDIUM
2025-11-26,Public Distribution System - Zone B,food,Salt (kg),93,LOW,4.23,False,MEDIUM
2025-12-13,Public Distribution System - Zone B,food,Salt (kg),101,LOW,1.63,False,MEDIUM
2025-12-27,Public Distribution System - Zone B,food,Salt (kg),134,LOW,3.12,False,MEDIUM
2025-12-28,Public Distribution System - Zone B,food,Salt (kg),103,LOW,3.32,False,MEDIUM
2025-10-11,Public Distribution System - Zone B,food,Milk Powder (kg),63,LOW,1.91,False,MEDIUM
2025-11-10,Public Distribution System - Zone B,food,Milk Powder (kg),70,LOW,1.59,False,MEDIUM
2025-12-09,Public Distribution System - Zone B,food,Milk Powder (kg),85,LOW,2.02,False,MEDIUM
2025-12-31,Public Distribution System - Zone B,food,Milk Powder (kg),61,LOW,1.33,False,MEDIUM
2025-10-23,Public Distribution System - Zone B,food,Canned Beans,342,LOW,14.25,False,MEDIUM
2025-10-24,Public Distribution System - Zone B,food,Canned Beans,325,LOW,19.12,False,MEDIUM
2025-10-25,Public Distribution System - Zone B,food,Canned Beans,282,LOW,6.56,False,MEDIUM
2025-10-26,Public Distribution System - Zone B,food,Canned Beans,273,LOW,30.33,False,MEDIUM
2025-10-27,Public Distribution System - Zone B,food,Canned Beans,260,LOW,20.0,False,MEDIUM
2025-10-28,Public Distribution System - Zone B,food,Canned Beans,231,LOW,7.97,False,MEDIUM
2025-12-02,Public Distribution System - Zone B,food,Canned Beans,329,LOW,9.4,False,MEDIUM
2025-12-03,Public Distribution System - Zone B,food,Canned Beans,310,LOW,16.32,False,MEDIUM
2025-12-04,Public Distribution System - Zone B,food,Canned Beans,302,LOW,37.75,False,MEDIUM
2025-12-05,Public Distribution System - Zone B,food,Canned Beans,283,LOW,14.89,False,MEDIUM
2025-12-06,Public Distribution System - Zone B,food,Canned Beans,249,LOW,7.32,False,MEDIUM
2025-10-20,Public Distribution System - Zone B,food,Pasta (kg),260,LOW,5.65,False,MEDIUM
2025-10-21,Public Distribution System - Zone B,food,Pasta (kg),217,LOW,5.05,False,MEDIUM
2025-10-22,Public Distribution System - Zone B,food,Pasta (kg),201,LOW,12.56,False,MEDIUM
2025-10-23,Public Distribution System - Zone B,food,Pasta (kg),184,LOW,10.82,False,MEDIUM
2025-11-20,Public Distribution System - Zone B,food,Pasta (kg),222,LOW,4.83,False,MEDIUM
2025-11-21,Public Distribution System - Zone B,food,Pasta (kg),185,LOW,5.0,False,MEDIUM
2025-12-21,Public Distribution System - Zone B,food,Pasta (kg),247,LOW,11.76,False,MEDIUM
2025-12-22,Public Distribution System - Zone B,food,Pasta (kg),238,LOW,26.44,False,MEDIUM
2025-12-23,Public Distribution System - Zone B,food,Pasta (kg),177,LOW,2.9,False,MEDIUM
2025-10-23,Public Distribution System - Zone B,food,Baby Food,326,LOW,12.54,False,MEDIUM
2025-10-24,Public Distribution System - Zone B,food,Baby Food,273,LOW,5.15,False,MEDIUM
2025-10-25,Public Distribution System - Zone B,food,Baby Food,251,LOW,11.41,False,MEDIUM
2025-12-03,Public Distribution System - Zone B,food,Baby Food,319,LOW,15.95,False,MEDIUM
2025-12-04,Public Distribution System - Zone B,food,Baby Food,271,LOW,5.65,False,MEDIUM
2025-12-05,Public Distribution System - Zone B,food,Baby Food,241,LOW,8.03,False,MEDIUM
2025-11-13,Public Distribution System - Zone B,supplies,Surgical Masks (box),321,LOW,18.88,False,MEDIUM
2025-11-14,Public Distribution System - Zone B,supplies,Surgical Masks (box),304,LOW,17.88,False,MEDIUM
2025-11-15,Public Distribution System - Zone B,supplies,Surgical Masks (box),291,LOW,22.38,False,MEDIUM
2025-11-16,Public Distribution System - Zone B,supplies,Surgical Masks (box),281,LOW,28.1,False,MEDIUM
2025-11-17,Public Distribution System - Zone B,supplies,Surgical Masks (box),265,LOW,16.56,False,MEDIUM
2025-11-18,Public Distribution System - Zone B,supplies,Surgical Masks (box),262,LOW,87.33,False,MEDIUM
2025-11-19,Public Distribution System - Zone B,supplies,Surgical Masks (box),259,LOW,86.33,False,MEDIUM
2025-11-20,Public Distribution System - Zone B,supplies,Surgical Masks (box),252,LOW,36.0,False,MEDIUM
2025-11-21,Public Distribution System - Zone B,supplies,Surgical Masks (box),246,LOW,41.0,False,MEDIUM
2025-11-22,Public Distribution System - Zone B,supplies,Surgical Masks (box),218,LOW,7.79,False,MEDIUM
2025-10-16,Public Distribution System - Zone B,supplies,Gloves (box),49,LOW,3.27,False,MEDIUM
2025-10-17,Public Distribution System - Zone B,supplies,Gloves (box),45,LOW,11.25,False,MEDIUM
2025-11-02,Public Distribution System - Zone B,supplies,Gloves (box),60,LOW,4.62,False,MEDIUM
2025-11-19,Public Distribution System - Zone B,supplies,Gloves (box),54,LOW,5.4,False,MEDIUM
2025-11-20,Public Distribution System - Zone B,supplies,Gloves (box),46,LOW,5.75,False,MEDIUM
2025-12-08,Public Distribution System - Zone B,supplies,Gloves (box),42,LOW,1.83,False,MEDIUM
2025-12-26,Public Distribution System - Zone B,supplies,Gloves (box),55,LOW,2.12,False,MEDIUM
2025-12-27,Public Distribution System - Zone B,supplies,Gloves (box),50,LOW,10.0,False,MEDIUM
2025-10-13,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),61,LOW,4.69,False,MEDIUM
2025-10-14,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),59,LOW,29.5,False,MEDIUM
2025-10-31,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),57,LOW,3.0,False,MEDIUM
2025-11-16,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),55,LOW,2.89,False,MEDIUM
2025-12-01,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),55,LOW,3.06,False,MEDIUM
2025-12-02,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),48,LOW,6.86,False,MEDIUM
2025-12-22,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),56,LOW,4.0,False,MEDIUM
2025-12-23,Public Distribution System - Zone B,supplies,Hand Sanitizer (L),48,LOW,6.0,False,MEDIUM
2025-10-28,Public Distribution System - Zone B,supplies,Bandages (pack),180,LOW,8.57,False,MEDIUM
2025-10-29,Public Distribution System - Zone B,supplies,Bandages (pack),177,LOW,59.0,False,MEDIUM
2025-10-30,Public Distribution System - Zone B,supplies,Bandages (pack),145,LOW,4.53,False,MEDIUM
2025-10-31,Public Distribution System - Zone B,supplies,Bandages (pack),134,LOW,12.18,False,MEDIUM
2025-11-01,Public Distribution System - Zone B,supplies,Bandages (pack),126,LOW,15.75,False,MEDIUM
2025-12-13,Public Distribution System - Zone B,supplies,Bandages (pack),177,LOW,6.81,False,MEDIUM
2025-12-14,Public Distribution System - Zone B,supplies,Bandages (pack),170,LOW,24.29,False,MEDIUM
2025-12-15,Public Distribution System - Zone B,supplies,Bandages (pack),166,LOW,41.5,False,MEDIUM
2025-12-16,Public Distribution System - Zone B,supplies,Bandages (pack),150,LOW,9.38,False,MEDIUM
2025-12-17,Public Distribution System - Zone B,supplies,Bandages (pack),147,LOW,49.0,False,MEDIUM
2025-12-18,Public Distribution System - Zone B,supplies,Bandages (pack),137,LOW,13.7,False,MEDIUM
2025-11-22,Public Distribution System - Zone B,supplies,Syringes (pack),330,LOW,17.37,False,MEDIUM
2025-11-23,Public Distribution System - Zone B,supplies,Syringes (pack),323,LOW,46.14,False,MEDIUM
2025-11-24,Public Distribution System - Zone B,supplies,Syringes (pack),320,LOW,106.67,False,MEDIUM
2025-11-25,Public Distribution System - Zone B,supplies,Syringes (pack),316,LOW,79.0,False,MEDIUM
2025-11-26,Public Distribution System - Zone B,supplies,Syringes (pack),288,LOW,10.29,False,MEDIUM
2025-11-27,Public Distribution System - Zone B,supplies,Syringes (pack),279,LOW,31.0,False,MEDIUM
2025-11-28,Public Distribution System - Zone B,supplies,Syringes (pack),261,LOW,14.5,False,MEDIUM
2025-11-29,Public Distribution System - Zone B,supplies,Syringes (pack),255,LOW,42.5,False,MEDIUM
2025-11-30,Public Distribution System - Zone B,supplies,Syringes (pack),234,LOW,11.14,False,MEDIUM
2025-12-01,Public Distribution System - Zone B,supplies,Syringes (pack),230,LOW,57.5,False,MEDIUM
2025-10-19,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),31,LOW,1.82,False,MEDIUM
2025-10-31,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),27,LOW,1.0,False,MEDIUM
2025-11-13,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),37,LOW,3.7,False,MEDIUM
2025-11-14,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),27,LOW,2.7,False,MEDIUM
2025-11-22,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),29,LOW,1.04,False,MEDIUM
2025-12-09,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),37,LOW,2.85,False,MEDIUM
2025-12-19,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),26,LOW,2.17,False,MEDIUM
2025-12-28,Public Distribution System - Zone B,supplies,Cotton Swabs (pack),27,LOW,1.12,False,MEDIUM
2025-11-02,Public Distribution System - Zone B,supplies,Thermometers,203,LOW,25.38,False,MEDIUM
2025-11-03,Public Distribution System - Zone B,supplies,Thermometers,190,LOW,14.62,False,MEDIUM
2025-11-04,Public Distribution System - Zone B,supplies,Thermometers,178,LOW,14.83,False,MEDIUM
2025-11-05,Public Distribution System - Zone B,supplies,Thermometers,162,LOW,10.12,False,MEDIUM
2025-11-06,Public Distribution System - Zone B,supplies,Thermometers,145,LOW,8.53,False,MEDIUM
2025-12-24,Public Distribution System - Zone B,supplies,Thermometers,191,LOW,11.94,False,MEDIUM
2025-12-25,Public Distribution System - Zone B,supplies,Thermometers,184,LOW,26.29,False,MEDIUM
2025-12-26,Public Distribution System - Zone B,supplies,Thermometers,174,LOW,17.4,False,MEDIUM
2025-12-27,Public Distribution System - Zone B,supplies,Thermometers,159,LOW,10.6,False,MEDIUM
2025-12-28,Public Distribution System - Zone B,supplies,Thermometers,138,LOW,6.57,False,MEDIUM
2025-11-12,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,271,LOW,38.71,False,MEDIUM
2025-11-13,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,256,LOW,17.07,False,MEDIUM
2025-11-14,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,252,LOW,63.0,False,MEDIUM
2025-11-15,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,241,LOW,21.91,False,MEDIUM
2025-11-16,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,236,LOW,47.2,False,MEDIUM
2025-11-17,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,229,LOW,32.71,False,MEDIUM
2025-11-18,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,210,LOW,11.05,False,MEDIUM
2025-11-19,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,199,LOW,18.09,False,MEDIUM
2025-11-20,Public Distribution System - Zone B,supplies,Blood Pressure Monitor,190,LOW,21.11,False,MEDIUM
2025-10-31,Public Distribution System - Zone B,supplies,First Aid Kit,178,LOW,9.37,False,MEDIUM
2025-11-01,Public Distribution System - Zone B,supplies,First Aid Kit,158,LOW,7.9,False,MEDIUM
2025-11-02,Public Distribution System - Zone B,supplies,First Aid Kit,144,LOW,10.29,False,MEDIUM
2025-11-03,Public Distribution System - Zone B,supplies,First Aid Kit,130,LOW,9.29,False,MEDIUM
2025-12-19,Public Distribution System - Zone B,supplies,First Aid Kit,191,LOW,9.1,False,MEDIUM
2025-12-20,Public Distribution System - Zone B,supplies,First Aid Kit,188,LOW,62.67,False,MEDIUM
2025-12-21,Public Distribution System - Zone B,supplies,First Aid Kit,179,LOW,19.89,False,MEDIUM
2025-12-22,Public Distribution System - Zone B,supplies,First Aid Kit,154,LOW,6.16,False,MEDIUM
2025-12-23,Public Distribution System - Zone B,supplies,First Aid Kit,137,LOW,8.06,False,MEDIUM
2025-12-24,Public Distribution System - Zone B,supplies,First Aid Kit,128,LOW,14.22,False,MEDIUM
2025-10-13,Public Distribution System - Zone B,supplies,Disinfectant (L),60,LOW,5.45,False,MEDIUM
2025-11-01,Public Distribution System - Zone B,supplies,Disinfectant (L),59,LOW,4.54,False,MEDIUM
2025-11-02,Public Distribution System - Zone B,supplies,Disinfectant (L),51,LOW,6.38,False,MEDIUM
2025-11-03,Public Distribution System - Zone B,supplies,Disinfectant (L),49,LOW,24.5,False,MEDIUM
2025-11-21,Public Distribution System - Zone B,supplies,Disinfectant (L),48,LOW,2.09,False,MEDIUM
2025-12-10,Public Distribution System - Zone B,supplies,Disinfectant (L),68,LOW,4.0,False,MEDIUM
2025-12-11,Public Distribution System - Zone B,supplies,Disinfectant (L),49,LOW,2.58,False,MEDIUM
2025-12-26,Public Distribution System - Zone B,supplies,Disinfectant (L),61,LOW,5.08,False,MEDIUM
2025-12-27,Public Distribution System - Zone B,supplies,Disinfectant (L),59,LOW,29.5,False,MEDIUM
2025-12-28,Public Distribution System - Zone B,supplies,Disinfectant (L),52,LOW,7.43,False,MEDIUM
2025-10-23,Rural Health Post,medicines,Paracetamol 500mg,170,LOW,13.08,False,MEDIUM
2025-10-24,Rural Health Post,medicines,Paracetamol 500mg,144,LOW,5.54,False,MEDIUM
2025-10-25,Rural Health Post,medicines,Paracetamol 500mg,132,LOW,11.0,False,MEDIUM
2025-10-26,Rural Health Post,medicines,Paracetamol 500mg,125,LOW,17.86,False,MEDIUM
